,Description,Gerne,Label
36,"Dư Tình Khả Đãi - Tập 1
Ngày ảnh hậu Cảnh Tú cử hành hôn lễ, cả nền tảng Weibo bị oanh tạc bởi tin tức “tân ảnh hậu Quý Hựu Ngôn qua đời do say rượu”. Ngay sau đó, hôn lễ của Cảnh Tú cũng nhanh chóng bị hủy bỏ.
Tỉnh giấc sau một giấc ngủ say, Quý Hựu Ngôn không ngờ mình có thể quay về ba năm về trước. Đây cũng cũng là năm thứ hai sau khi cô chia tay Cảnh Tú.
Lần này, cô tuyệt đối sẽ không bỏ lỡ người ấy thêm một lần nào nữa.
Trong những tháng ngày lạc bước, chúng ta vẫn chưa từng ngừng yêu nhau.
Ngân hà rực rỡ, mây trời lồng lộng, nếu không thể ở bên người ấy, cuộc sống sẽ ảm đạm vô vị biết nhường nào.",Tiểu Thuyết,1
37,"Lâu Đài Thần Bí
Lâu đài thần bí là một trong những tác phẩm xuất sắc nhất của tác giả Edith Nesbit. Câu chuyện kể về ba anh em Gerald, Kathleen và Jimmy. Để khiến kỳ nghỉ hè bớt nhàm chán, những đứa trẻ đã quyết định dạo chơi trong khu rừng gần nhà. Họ giả vờ như đang tham gia vào một cuộc phiêu lưu kỳ thú, háo hức chờ đợi những sự kiện lạ lùng ở phía trước.",Tiểu Thuyết,1
38,"Những Chàng Trai Xấu Tính (Tái Bản 2022)
Ở hồ bơi công cộng trong những ngày hè nóng nực, câu chuyện kề về cuộc gặp gỡ và tình cảm gian nan nhưng không kém phần tinh nghịch với một cô gái đẹp như “nữ minh tinh Hollywood” của hai cậu bạn thân tên Biền và Tưởng. Mỗi ngày hai cậu bạn đều rủ nhau đi bơi và đã trót “phải lòng” cô gái ấy, nhưng có một điều khiến cả hai chàng trai không ít lần hoang mang và khó hiểu là sự thay đổi “như thời tiết” xảy ra mỗi ngày trong tính cách của “nữ minh tinh”, cùng với đó là tình cảm của cô nàng với họ cũng thay đổi đến chóng mặt, khiến họ theo không kịp và nhiều lúc xảy ra xích mích. Biền và Tường làm đủ mọi cách, bày đủ trò tinh quái để tìm hiểu nguyên nhân về cô nàng kỳ lạ này.",Tiểu Thuyết,1
39,"Thiên Thần Nhỏ Của Tôi (Tái Bản 2022)
Khi dọn về ngôi nhà mới, Kha có một cô bạn nghèo sống trong ngõ hẻm gần đó. Khu vườn và ngôi biệt thự mà cha mẹ Kha được cấp không ngờ là nơi quen thuộc của Hồng Hoa, cứ như cô ấy đã gắn bó với nó từ lâu rồi. Vì thế, dù bị chủ nhà mới ngăn cấm, cô vẫn lén lút tìm vào khu vườn, để rồi gặp phải tai nạn... Và…",Tiểu Thuyết,1
40,"Bộ Ba
Năm 1986, Adrien, Étienne và Nina gặp nhau khi vào lớp 5. Cả ba nhanh chóng thân thiết như hình với bóng và hứa khi lớn lên sẽ cùng đến sống ở Paris và bên nhau suốt đời.
Năm 2017, một chiếc ô tô bên trong chứa thi thể được tìm thấy dưới lòng hồ ở vùng quê nơi họ lớn lên. Virginie, nữ nhà báo có xuất thân bí ẩn, tới tìm hiểu vụ việc. Lần ngược về quá khứ, các nhân vật gắn kết vụ án hiện tại với một vụ mất tích bỏ ngỏ nhiều năm về trước. Liệu câu chuyện giữa ba người bạn và những bí ẩn chưa được giải mã ấy có liên quan gì nhau?
Vẫn với khả năng nắm bắt những gì sâu thẳm nhất trong cuộc sống, trong Bộ ba, Valérie Perrin sẽ dẫn dắt ta về thời niên thiếu, đắm chìm trong dòng thời gian cứ thế trôi đi và chia cắt các nhân vật. Một câu chuyện hấp dẫn về tình bạn, tình yêu, cuộc sống, cùng những bí ẩn đan xen chưa tìm được lời đáp.",Tiểu Thuyết,1
41,"Một cuốn sách lãng mạn, trong từng con chữ đầy ắp tình yêu với mưa, với lá, với ngôi nhà cũ, cuốn sách xưa, cùng nỗi nhớ quê và những kỷ niệm thuở nhỏ... Có thể thấy mùi vị của những món ăn mẹ nấu, màu sắc trái cây mẹ mua, những trò chơi của con nhà nghèo…, từ ký ức tác giả đã vẽ ra cho người đọc cả một miền quê với hình ảnh, bối cảnh, không gian, con người của thời ấy, chân thực và tinh tế.",Tiểu Thuyết,1
42,"Zoe luôn mơ ước được có một sô diễn xiếc chuột của riêng mình, nhưng chú chuột hamster của con bé đã chết một cách đột ngột, còn chuột cưng mới thì đang gặp nguy hiểm chết người.
Tương lai thảm khốc nào chờ đang đợi nó?
Và ai đang đứng sau tất cả chuyện này?
Là bà mẹ kế bị ám ảnh với món bim bim vị tôm cốc tai và cực kỳ ghét chuột...
... hay kẻ bán món bánh mì kẹp bí ẩn nhưng vô cùng hút khách?
“Thú vị từ đầu chí cuối... một Roald Dahl thế hệ mới.” - The Times
“David Walliams đã trở thành một tác giả có sức ảnh hưởng dữ dội trong giới văn học thiếu nhi.” - The Sun",Tiểu Thuyết,1
43,"Cô Gái Đến Từ Hôm Qua
Nếu ngày xưa còn bé, Thư luôn tự hào mình là cậu con trai thông minh có quyền bắt nạt và sai khiến các cô bé cùng lứa tuổi thì giờ đây khi lớn lên, anh luôn khổ sở khi thấy mình ngu ngơ và bị con gái “xỏ mũi”.
Và điều nghịch lý ấy xem ra càng “trớ trêu’ hơn, khi như một định mệnh, Thư nhận ra Việt An, cô bạn học thông minh thường làm mình bối rối bấy lâu nay chính là Tiểu Li, con bé hàng xóm ngốc nghếch từng hứng chịu những trò nghịch ngợm của mình hồi xưa.",Tiểu Thuyết,1
44,"Nhóm Tanjiro đã lên “Chuyến tàu vô tận” - địa điểm của nhiệm vụ tiếp theo. Chỉ trong một thời gian ngắn, nơi này đã ghi nhận nhiều trường hợp hành khách một đi không trở lại. Cả nhóm sẽ tập hợp cùng Viêm trụ Rengoku Kyojuro - một trong những kiếm sĩ mạnh nhất của đội Diệt quỷ để tìm hiểu nguyên nhân đằng sau những vụ mất tích bí ẩn… Sân khấu cho trận đối đầu với quỷ trên “Chuyến tàu vô tận” chuẩn bị vén màn…!!
Koyoharu Gotouge
Bắt đầu đăng tải “Thanh gươm diệt quỷ” lên tuần san Shonen Jump số 11 năm 2016. Với dàn nhân vật và cốt truyện hấp dẫn, bộ truyện đã nhận được sự đón nhận từ đông đảo độc giả.
Aya Yajima
Cây viết được yêu thích, hiện đang phóng tác ngoại truyện cho một số tác phẩm, trong đó có series
“Thanh gươm diệt quỷ”. Đã xuất bản nhiều ấn phẩm, bao gồm cả sách tự sáng tác.",Tiểu Thuyết,1
45,"Còn Chút Gì Để Nhớ
Đó là những kỷ niệm thời đi học của Chương, lúc mới bước chân vào Sài Gòn và làm quen với cuộc sống đô thị.
Là những mối quan hệ bạn bè tưởng chừng hời hợt thoảng qua nhưng gắn bó suốt cuộc đời.
Cuộc sống đầy biến động đã xô dạt mỗi người mỗi nơi, nhưng trải qua hàng mấy chục năm, những kỷ niệm ấy vẫn luôn níu kéo Chương về với một thời để nhớ.",Tiểu Thuyết,1
46,"“Đời thừa” - ấn bản mới phát hành 2016 của Minh Long Book tuyển chọn những truyện ngắn đặc sắc của Nam Cao xoay quanh cuộc sống người trí thức, với những tuyên ngôn để đời của nhà văn Nam Cao về văn chương, nghệ thuật.
Qua sáng tác của mình, Nam Cao thể hiện quan điểm nghệ thuật rằng, một tác phẩm NXB Văn Học phải vượt lên trên tất cả các bờ cõi và giới hạn, phải là một tác phẩm chung cho cả loài người. “Nó phải chứa đựng được một cái gì lớn lao, mạnh mẽ, vừa đau đớn, lại vừa phấn khởi; ca tụng tình yêu, bác ái, công bằng” và ""Văn chương không cần đến sự khéo tay, làm theo một cái khuôn mẫu. Văn chương chỉ dung nạp những người biết đào sâu, biết tìm tòi, khơi những nguồn chưa ai khơi và sáng tạo ra cái gì chưa có"". Ông đòi hỏi nhà văn phải có lương tâm, có nhân cách xứng với nghề; và cho rằng sự cẩu thả trong văn chương chẳng những là bất lương mà còn là đê tiện.",Tiểu Thuyết,1
47,"Gọi Em Bằng Tên Anh
Gọi em bằng tên anh là câu chuyện tình yêu bất ngờ và mạnh mẽ nảy nở giữa thiếu niên 17 tuổi tên Elio với Oliver, một học giả Mỹ là khách trọ mùa hè ở căn biệt thự của ba mẹ Elio tại vùng duyên hải Riviera nước Ý thập niên 1980. Trong những tuần mùa hè sôi động ấy, dòng chảy cuồn cuộn ám ảnh và đam mê bị kìm nén càng làm mãnh liệt thêm tình yêu giữa hai chàng trai trẻ. Cuốn tiểu thuyết đầu tay của André Aciman là một khúc bi ca chân thành và cảm động dành cho tình yêu con người. Một cuốn sách không thể nào quên.",Tiểu Thuyết,1
48,"Đi Trốn
Câu chuyện chân thực, lôi cuốn đồng thời gợi nhiều suy ngẫm về cuộc sống và số phận những đứa trẻ lớn lên giữa cuộc chiến tranh: thường xuyên sống xa bố mẹ, thấy súng đạn như đồ chơi, chứng kiến những cái chết xung quanh mình. Nhưng đọng lại sau tất cả, bên cạnh vẻ đẹp của thiên nhiên, Đi Trốn cũng làm sáng lên vẻ đẹp của tinh thần tự lực, của tình bạn, và những rung động tình yêu thủa ban đầu.",Tiểu Thuyết,1
49,"Quentin Jacobsen thầm phải lòng cô bạn Margo Roth Spiegelman xinh đẹp thích phiêu lưu. Thế nên khi Margo cậy cửa sổ lách vào đời cậu – ăn vận như ninja và triệu tập cậu vào một chiến dịch trả thù đầy táo bạo – cậu lập tức đi theo. Qua một đêm rong ruổi, ngày mới đến, Q tới trường và phát hiện ra rằng Margo, vốn luôn là một ẩn số quyến rũ, đã thực sự biến mất đầy bí ẩn. Nhưng Q cũng sớm biết được rằng có những manh mối – và những manh mối ấy được để lại cho cậu. Gấp gáp lần theo cung đường đứt khúc, càng đến gần, Q càng khó nhận ra được cô gái mà cậu tưởng chừng đã quá quen thuộc…",Tiểu Thuyết,1
50,"Lou Clark có nhiều thắc mắc.
Chẳng hạn như, tại sao cô lại chấp nhận làm chân phục vụ tại một quán bar trong sân bay, ca nào cũng thấy người lại người bay tới nơi chốn mới.
Hay tại sao căn hộ cô sở hữu suốt một năm qua vẫn không mang lại cảm giác đó là mái nhà.
Liệu gia đình yêu thương của cô có tha thứ cho những gì cô đã làm trước đó mười tám tháng không.
Và liệu cô có vượt qua được tình yêu của cuộc đời mình.
Lou chỉ biết biết chắc chắn là cô cần phải thay đổi.
Thế rồi, vào đêm nọ, điều ấy xảy ra.
Tuy nhiên, người lạ đứng ở ngưỡng cửa nhà Lou đang nắm giữ mọi câu trả lời bấy lâu nay cô tìm kiếm - hay càng làm tăng thêm thắc mắc trong cô?
Đóng cửa lại để đời mình được: đơn giản, gọn gàng, an toàn.
Mở cửa ra và chấp nhận mọi rủi ro.
Nhưng Lou đã hứa là mình sẽ sống.
Và nếu vẫn giữ lời hứa đó, thì cô phải mời người ta bước vào…",Tiểu Thuyết,1
51,"Ngược Chiều Cái Chết
Ngược Chiều Cái Chết là câu chuyện về những ngày trong bom đạn chiến tranh ở Trường Sơn, Tây Nguyên cùng đồng đội và những người dân Bahnar, Jarai đầy tình nghĩa.
“Sâu xa và đơn giản hơn nhiều, đối với Trung Trung Đỉnh, Tây Nguyên là tất cả. Là nỗi ám ảnh, là sự mê hoặc, là sự rơi chìm, nhấn chìm, trùm lên toàn bộ cuộc đời anh, mê mẩn suốt đời, không cách gì rút ra, thoát ra được, cho đến chết...
Anh đã sáng tạo ra được một cách viết mới về Tây Nguyên, và do đó đã khám phá lại cho ta một lần nữa cái thế giới Tây Nguyên khiêm nhường, lẩn khuất mà tuyệt đẹp ấy.
Trong nghệ thuật làm được một việc như vậy là làm rất nhiều.” - Nhà văn Nguyên Ngọc",Tiểu Thuyết,1
52,"Alice là giáo sư đại học Harvard. Ở tuổi 50, cô có một sự nghiệp rực rỡ và gia đình đầm ấm cùng những đứa con thành đạt. Bất ngờ, một ngày nọ, cô được chẩn đoán mắc bệnh Alzheimer khởi phát sớm, khiến mọi thứ trong cuộc sống của cô đều đảo lộn. Alice và người thân đã làm thế nào để chống chọi lại căn bệnh quái ác này? Mời bạn đọc cùng đồng hành với hành trình chống chọi lại căn bệnh Alzheimer của nữ giáo sư Alice qua tiểu thuyết này nhé!",Tiểu Thuyết,1
53,"*Trích đoạn :
""Một lát, một lát nhưng Lạc coi lâu bằng một ngày, chồng lại hỏi:
- Lạc ơi! Liệu có cố bơi được nữa không?
- Không!... Sao
- Không. Thôi đành chết cả đôi.
Bỗng Lạc run run khẽ nói:
-Thằng Bò! Cái Nhớn! Cái Bél... Không!... Anh phải sống! Thức bỗng nhẹ hẳn đi. Cái vật nặng không thấy bám vào mình nữa. Thì ra Lạc nghĩ đến con đã lẳng lặng buông tay ra để chìm xuống đáy sông, cho chồng đủ sức bơi vào bờ. """,Tiểu Thuyết,1
54,"Chuyện Cổ Tích Dành Cho Người Lớn
Tác phẩm gồm 20 truyện ngắn về những chuyện của người lớn dưới con mắt nhìn của tuổi mới lớn.
Văn phong dí dỏm cuốn hút người đọc.",Tiểu Thuyết,1
55,"Những cô gái xinh đẹp mất tích ở nhiều nơi, trong suốt nhiều năm. Báo chí rồi sẽ quên lãng, cảnh sát xếp hồ sơ sau một thời gian điều tra, nhưng gia đình sẽ không bao giờ nguôi quên đứa con đã mất của mình. Claire từng có một gia đình ấm áp, cho đến khi chị cả Julia mất tích. Quá đau buồn, cha mẹ cô ly dị, chị kế Lydia nghiện ngập sa sút, Claire có người chồng thương yêu mình, cho đến khi người chồng ấy cũng bị hạ sát, chị Lydia bị bắt đi. Tất cả có phải sự tình cờ? Tác giả ""những thiên thần mất tích"" là tác giả có nhiều sách bán chạy, thường xuyên vào bảng best seller của tờ New York Times. Điểm cốt yếu của sách trinh thám là sự bất ngờ,  trong ""Những thiên thần mất tích"", bất ngờ nằm trong bất ngờ, ngạt thở đến tận phút cuối, nhưng đồng thời vô cùng hợp lý.",Tiểu Thuyết,1
